,AMAT
1986-10-01,0.1445309966802597
1986-10-02,0.1445309966802597
1986-10-03,0.1484380066394806
1986-10-06,0.1445309966802597
1986-10-07,0.13867199420928955
1986-10-08,0.1367190033197403
1986-10-09,0.1367190033197403
1986-10-10,0.1367190033197403
1986-10-13,0.140625
1986-10-14,0.140625
1986-10-15,0.13867199420928955
1986-10-16,0.1328130066394806
1986-10-17,0.1289059966802597
1986-10-20,0.1289059966802597
1986-10-21,0.1289059966802597
1986-10-22,0.125
1986-10-23,0.1289059966802597
1986-10-24,0.1367190033197403
1986-10-27,0.140625
1986-10-28,0.1445309966802597
1986-10-29,0.15625
1986-10-30,0.15625
1986-10-31,0.1601559966802597
1986-11-03,0.15625
1986-11-04,0.15625
1986-11-05,0.1601559966802597
1986-11-06,0.1601559966802597
1986-11-07,0.15625
1986-11-10,0.1640630066394806
1986-11-11,0.16210900247097015
1986-11-12,0.1679690033197403
1986-11-13,0.1640630066394806
1986-11-14,0.1601559966802597
1986-11-17,0.1679690033197403
1986-11-18,0.1640630066394806
1986-11-19,0.1523440033197403
1986-11-20,0.1601559966802597
1986-11-21,0.15625
1986-11-24,0.1484380066394806
1986-11-25,0.1523440033197403
1986-11-26,0.1523440033197403
1986-11-28,0.1523440033197403
1986-12-01,0.1484380066394806
1986-12-02,0.1523440033197403
1986-12-03,0.1601559966802597
1986-12-04,0.1601559966802597
1986-12-05,0.15625
1986-12-08,0.1601559966802597
1986-12-09,0.1601559966802597
1986-12-10,0.1679690033197403
1986-12-11,0.1679690033197403
1986-12-12,0.1601559966802597
1986-12-15,0.1640630066394806
1986-12-16,0.1601559966802597
1986-12-17,0.1640630066394806
1986-12-18,0.1601559966802597
1986-12-19,0.1640630066394806
1986-12-22,0.1640630066394806
1986-12-23,0.1601559966802597
1986-12-24,0.1601559966802597
1986-12-26,0.15625
1986-12-29,0.1523440033197403
1986-12-30,0.1484380066394806
1986-12-31,0.1484380066394806
1987-01-02,0.1523440033197403
1987-01-05,0.15625
1987-01-06,0.1640630066394806
1987-01-07,0.1679690033197403
1987-01-08,0.171875
1987-01-09,0.1875
1987-01-12,0.1875
1987-01-13,0.1875
1987-01-14,0.2109380066394806
1987-01-15,0.21875
1987-01-16,0.21679699420928955
1987-01-19,0.21875
1987-01-20,0.2226559966802597
1987-01-21,0.2148440033197403
1987-01-22,0.21679699420928955
1987-01-23,0.2148440033197403
1987-01-26,0.2070309966802597
1987-01-27,0.2109380066394806
1987-01-28,0.2070309966802597
1987-01-29,0.1992190033197403
1987-01-30,0.2070309966802597
1987-02-02,0.234375
1987-02-03,0.2539060115814209
1987-02-04,0.2617189884185791
1987-02-05,0.2539060115814209
1987-02-06,0.2460940033197403
1987-02-09,0.25
1987-02-10,0.2421880066394806
1987-02-11,0.2695310115814209
1987-02-12,0.265625
1987-02-13,0.2773439884185791
1987-02-17,0.3007810115814209
1987-02-18,0.3046880066394806
1987-02-19,0.3007810115814209
1987-02-20,0.2929689884185791
1987-02-23,0.2890630066394806
1987-02-24,0.28125
1987-02-25,0.2773439884185791
1987-02-26,0.2695310115814209
1987-02-27,0.2578130066394806
1987-03-02,0.2578130066394806
1987-03-03,0.2578130066394806
1987-03-04,0.265625
1987-03-05,0.2617189884185791
1987-03-06,0.26367199420928955
1987-03-09,0.2578130066394806
1987-03-10,0.2617189884185791
1987-03-11,0.265625
1987-03-12,0.2617189884185791
1987-03-13,0.2578130066394806
1987-03-16,0.2539060115814209
1987-03-17,0.2587890028953552
1987-03-18,0.2617189884185791
1987-03-19,0.2695310115814209
1987-03-20,0.2734380066394806
1987-03-23,0.2744140028953552
1987-03-24,0.265625
1987-03-25,0.2734380066394806
1987-03-26,0.2773439884185791
1987-03-27,0.2773439884185791
1987-03-30,0.2578130066394806
1987-03-31,0.265625
1987-04-01,0.2578130066394806
1987-04-02,0.265625
1987-04-03,0.2734380066394806
1987-04-06,0.28710898756980896
1987-04-07,0.2851560115814209
1987-04-08,0.2851560115814209
1987-04-09,0.28710898756980896
1987-04-10,0.3046880066394806
1987-04-13,0.3007810115814209
1987-04-14,0.28710898756980896
1987-04-15,0.296875
1987-04-16,0.3125
1987-04-20,0.3007810115814209
1987-04-21,0.296875
1987-04-22,0.3125
1987-04-23,0.3085939884185791
1987-04-24,0.3046880066394806
1987-04-27,0.3085939884185791
1987-04-28,0.3085939884185791
1987-04-29,0.3320310115814209
1987-04-30,0.359375
1987-05-01,0.3671880066394806
1987-05-04,0.3710939884185791
1987-05-05,0.390625
1987-05-06,0.38867199420928955
1987-05-07,0.3867189884185791
1987-05-08,0.3867189884185791
1987-05-11,0.3867189884185791
1987-05-12,0.3671880066394806
1987-05-13,0.3828130066394806
1987-05-14,0.3828130066394806
1987-05-15,0.3789060115814209
1987-05-18,0.3671880066394806
1987-05-19,0.3476560115814209
1987-05-20,0.3359380066394806
1987-05-21,0.34375
1987-05-22,0.3515630066394806
1987-05-26,0.3554689884185791
1987-05-27,0.359375
1987-05-28,0.3632810115814209
1987-05-29,0.36132800579071045
1987-06-01,0.3632810115814209
1987-06-02,0.3554689884185791
1987-06-03,0.359375
1987-06-04,0.3525390028953552
1987-06-05,0.3476560115814209
1987-06-08,0.3476560115814209
1987-06-09,0.359375
1987-06-10,0.36523398756980896
1987-06-11,0.359375
1987-06-12,0.3476560115814209
1987-06-15,0.3164060115814209
1987-06-16,0.3125
1987-06-17,0.34570300579071045
1987-06-18,0.3398439884185791
1987-06-19,0.3320310115814209
1987-06-22,0.328125
1987-06-23,0.3242189884185791
1987-06-24,0.3203130066394806
1987-06-25,0.3203130066394806
1987-06-26,0.3164060115814209
1987-06-29,0.3125
1987-06-30,0.3085939884185791
1987-07-01,0.3007810115814209
1987-07-02,0.3203130066394806
1987-07-06,0.3242189884185791
1987-07-07,0.3320310115814209
1987-07-08,0.32617199420928955
1987-07-09,0.3164060115814209
1987-07-10,0.29882800579071045
1987-07-13,0.296875
1987-07-14,0.328125
1987-07-15,0.3476560115814209
1987-07-16,0.3632810115814209
1987-07-17,0.390625
1987-07-20,0.390625
1987-07-21,0.375
1987-07-22,0.3632810115814209
1987-07-23,0.36132800579071045
1987-07-24,0.36132800579071045
1987-07-27,0.3476560115814209
1987-07-28,0.3515630066394806
1987-07-29,0.3476560115814209
1987-07-30,0.3671880066394806
1987-07-31,0.3632810115814209
1987-08-03,0.3554689884185791
1987-08-04,0.3515630066394806
1987-08-05,0.3945310115814209
1987-08-06,0.421875
1987-08-07,0.4375
1987-08-10,0.4414060115814209
1987-08-11,0.4453130066394806
1987-08-12,0.4609380066394806
1987-08-13,0.48242199420928955
1987-08-14,0.4804689884185791
1987-08-17,0.4765630066394806
1987-08-18,0.46875
1987-08-19,0.4726560115814209
1987-08-20,0.4882810115814209
1987-08-21,0.484375
1987-08-24,0.4765630066394806
1987-08-25,0.4804689884185791
1987-08-26,0.4765630066394806
1987-08-27,0.4765630066394806
1987-08-28,0.4726560115814209
1987-08-31,0.4765630066394806
1987-09-01,0.4726560115814209
1987-09-02,0.4726560115814209
1987-09-03,0.46875
1987-09-04,0.4453130066394806
1987-09-08,0.4375
1987-09-09,0.4375
1987-09-10,0.4609380066394806
1987-09-11,0.4765630066394806
1987-09-14,0.46875
1987-09-15,0.4609380066394806
1987-09-16,0.453125
1987-09-17,0.4414060115814209
1987-09-18,0.4296880066394806
1987-09-21,0.4306640028953552
1987-09-22,0.4375
1987-09-23,0.43945300579071045
1987-09-24,0.4453130066394806
1987-09-25,0.4648439884185791
1987-09-28,0.4609380066394806
1987-09-29,0.4609380066394806
1987-09-30,0.4570310115814209
1987-10-01,0.4804689884185791
1987-10-02,0.4931640028953552
1987-10-05,0.5195310115814209
1987-10-06,0.5
1987-10-07,0.5
1987-10-08,0.4570310115814209
1987-10-09,0.4609380066394806
1987-10-12,0.453125
1987-10-13,0.4648439884185791
1987-10-14,0.4609380066394806
1987-10-15,0.4570310115814209
1987-10-16,0.40625
1987-10-19,0.3710939884185791
1987-10-20,0.296875
1987-10-21,0.3242189884185791
1987-10-22,0.2851560115814209
1987-10-23,0.2421880066394806
1987-10-26,0.18945300579071045
1987-10-27,0.1796880066394806
1987-10-28,0.1835940033197403
1987-10-29,0.2265630066394806
1987-10-30,0.2421880066394806
1987-11-02,0.25
1987-11-03,0.2226559966802597
1987-11-04,0.2265630066394806
1987-11-05,0.234375
1987-11-06,0.21875
1987-11-09,0.2109380066394806
1987-11-10,0.20898400247097015
1987-11-11,0.21875
1987-11-12,0.234375
1987-11-13,0.21875
1987-11-16,0.2226559966802597
1987-11-17,0.2226559966802597
1987-11-18,0.2382809966802597
1987-11-19,0.2265630066394806
1987-11-20,0.2148440033197403
1987-11-23,0.22070300579071045
1987-11-24,0.25195300579071045
1987-11-25,0.2539060115814209
1987-11-27,0.2421880066394806
1987-11-30,0.2265630066394806
1987-12-01,0.2304690033197403
1987-12-02,0.23632800579071045
1987-12-03,0.2226559966802597
1987-12-04,0.21875
1987-12-07,0.2304690033197403
1987-12-08,0.2460940033197403
1987-12-09,0.2617189884185791
1987-12-10,0.2744140028953552
1987-12-11,0.2773439884185791
1987-12-14,0.296875
1987-12-15,0.3125
1987-12-16,0.3398439884185791
1987-12-17,0.328125
1987-12-18,0.328125
1987-12-21,0.328125
1987-12-22,0.3085939884185791
1987-12-23,0.3164060115814209
1987-12-24,0.3046880066394806
1987-12-28,0.3007810115814209
1987-12-29,0.3046880066394806
1987-12-30,0.3164060115814209
1987-12-31,0.3046880066394806
1988-01-04,0.3125
1988-01-05,0.3164060115814209
1988-01-06,0.3125
1988-01-07,0.3398439884185791
1988-01-08,0.3164060115814209
1988-01-11,0.328125
1988-01-12,0.3085939884185791
1988-01-13,0.3056640028953552
1988-01-14,0.2929689884185791
1988-01-15,0.2929689884185791
1988-01-18,0.3007810115814209
1988-01-19,0.2900390028953552
1988-01-20,0.2695310115814209
1988-01-21,0.2695310115814209
1988-01-22,0.2695310115814209
1988-01-25,0.2695310115814209
1988-01-26,0.2695310115814209
1988-01-27,0.2734380066394806
1988-01-28,0.2890630066394806
1988-01-29,0.2890630066394806
1988-02-01,0.3007810115814209
1988-02-02,0.2929689884185791
1988-02-03,0.2734380066394806
1988-02-04,0.2773439884185791
1988-02-05,0.2744140028953552
1988-02-08,0.28125
1988-02-09,0.2900390028953552
1988-02-10,0.3046880066394806
1988-02-11,0.3203130066394806
1988-02-12,0.3359380066394806
1988-02-16,0.3359380066394806
1988-02-17,0.3632810115814209
1988-02-18,0.3867189884185791
1988-02-19,0.4101560115814209
1988-02-22,0.4257810115814209
1988-02-23,0.4140630066394806
1988-02-24,0.4296880066394806
1988-02-25,0.4140630066394806
1988-02-26,0.40820300579071045
1988-02-29,0.4101560115814209
1988-03-01,0.4179689884185791
1988-03-02,0.421875
1988-03-03,0.4257810115814209
1988-03-04,0.4296880066394806
1988-03-07,0.4306640028953552
1988-03-08,0.4179689884185791
1988-03-09,0.4140630066394806
1988-03-10,0.4140630066394806
1988-03-11,0.40625
1988-03-14,0.4101560115814209
1988-03-15,0.4023439884185791
1988-03-16,0.40625
1988-03-17,0.4179689884185791
1988-03-18,0.4140630066394806
1988-03-21,0.40429699420928955
1988-03-22,0.4101560115814209
1988-03-23,0.4101560115814209
1988-03-24,0.3867189884185791
1988-03-25,0.3789060115814209
1988-03-28,0.390625
1988-03-29,0.4101560115814209
1988-03-30,0.4023439884185791
1988-03-31,0.3984380066394806
1988-04-04,0.4023439884185791
1988-04-05,0.4140630066394806
1988-04-06,0.4296880066394806
1988-04-07,0.4296880066394806
1988-04-08,0.4296880066394806
1988-04-11,0.4414060115814209
1988-04-12,0.4335939884185791
1988-04-13,0.4492189884185791
1988-04-14,0.4296880066394806
1988-04-15,0.421875
1988-04-18,0.4140630066394806
1988-04-19,0.421875
1988-04-20,0.421875
1988-04-21,0.4140630066394806
1988-04-22,0.40625
1988-04-25,0.4257810115814209
1988-04-26,0.4609380066394806
1988-04-27,0.453125
1988-04-28,0.45507800579071045
1988-04-29,0.453125
1988-05-02,0.4492189884185791
1988-05-03,0.4414060115814209
1988-05-04,0.4414060115814209
1988-05-05,0.4375
1988-05-06,0.4453130066394806
1988-05-09,0.453125
1988-05-10,0.4414060115814209
1988-05-11,0.4296880066394806
1988-05-12,0.4335939884185791
1988-05-13,0.4335939884185791
1988-05-16,0.4335939884185791
1988-05-17,0.4296880066394806
1988-05-18,0.421875
1988-05-19,0.4140630066394806
1988-05-20,0.4140630066394806
1988-05-23,0.40429699420928955
1988-05-24,0.4140630066394806
1988-05-25,0.4179689884185791
1988-05-26,0.421875
1988-05-27,0.4150390028953552
1988-05-31,0.4453130066394806
1988-06-01,0.4648439884185791
1988-06-02,0.47070300579071045
1988-06-03,0.4765630066394806
1988-06-06,0.4726560115814209
1988-06-07,0.4726560115814209
1988-06-08,0.4931640028953552
1988-06-09,0.5019530057907104
1988-06-10,0.5117189884185791
1988-06-13,0.5078129768371582
1988-06-14,0.5195310115814209
1988-06-15,0.53125
1988-06-16,0.515625
1988-06-17,0.515625
1988-06-20,0.5136719942092896
1988-06-21,0.53125
1988-06-22,0.5429689884185791
1988-06-23,0.5585939884185791
1988-06-24,0.5546879768371582
1988-06-27,0.5351560115814209
1988-06-28,0.546875
1988-06-29,0.5351560115814209
1988-06-30,0.5390629768371582
1988-07-01,0.53125
1988-07-05,0.5429689884185791
1988-07-06,0.5429689884185791
1988-07-07,0.5332030057907104
1988-07-08,0.5195310115814209
1988-07-11,0.515625
1988-07-12,0.5078129768371582
1988-07-13,0.4960939884185791
1988-07-14,0.49023398756980896
1988-07-15,0.4960939884185791
1988-07-18,0.4960939884185791
1988-07-19,0.4804689884185791
1988-07-20,0.4765630066394806
1988-07-21,0.4882810115814209
1988-07-22,0.484375
1988-07-25,0.484375
1988-07-26,0.46875
1988-07-27,0.4619140028953552
1988-07-28,0.46875
1988-07-29,0.4804689884185791
1988-08-01,0.4804689884185791
1988-08-02,0.4775390028953552
1988-08-03,0.4726560115814209
1988-08-04,0.46679699420928955
1988-08-05,0.4492189884185791
1988-08-08,0.4453130066394806
1988-08-09,0.4414060115814209
1988-08-10,0.42773398756980896
1988-08-11,0.42773398756980896
1988-08-12,0.4296880066394806
1988-08-15,0.4140630066394806
1988-08-16,0.4296880066394806
1988-08-17,0.4453130066394806
1988-08-18,0.453125
1988-08-19,0.4492189884185791
1988-08-22,0.4453130066394806
1988-08-23,0.4462890028953552
1988-08-24,0.4609380066394806
1988-08-25,0.45507800579071045
1988-08-26,0.453125
1988-08-29,0.4648439884185791
1988-08-30,0.4609380066394806
1988-08-31,0.4414060115814209
1988-09-01,0.4150390028953552
1988-09-02,0.4453130066394806
1988-09-06,0.4375
1988-09-07,0.42382800579071045
1988-09-08,0.4296880066394806
1988-09-09,0.4570310115814209
1988-09-12,0.46875
1988-09-13,0.46875
1988-09-14,0.4609380066394806
1988-09-15,0.4296880066394806
1988-09-16,0.4414060115814209
1988-09-19,0.4414060115814209
1988-09-20,0.4375
1988-09-21,0.4375
1988-09-22,0.4335939884185791
1988-09-23,0.4296880066394806
1988-09-26,0.42773398756980896
1988-09-27,0.42382800579071045
1988-09-28,0.4101560115814209
1988-09-29,0.4257810115814209
1988-09-30,0.4257810115814209
1988-10-03,0.4101560115814209
1988-10-04,0.3984380066394806
1988-10-05,0.3681640028953552
1988-10-06,0.3632810115814209
1988-10-07,0.3359380066394806
1988-10-10,0.3359380066394806
1988-10-11,0.3515630066394806
1988-10-12,0.3476560115814209
1988-10-13,0.3632810115814209
1988-10-14,0.375
1988-10-17,0.3789060115814209
1988-10-18,0.38085898756980896
1988-10-19,0.3828130066394806
1988-10-20,0.3789060115814209
1988-10-21,0.3828130066394806
1988-10-24,0.3867189884185791
1988-10-25,0.3476560115814209
1988-10-26,0.34375
1988-10-27,0.3242189884185791
1988-10-28,0.3320310115814209
1988-10-31,0.3476560115814209
1988-11-01,0.3515630066394806
1988-11-02,0.34375
1988-11-03,0.3398439884185791
1988-11-04,0.3359380066394806
1988-11-07,0.328125
1988-11-08,0.3398439884185791
1988-11-09,0.3515630066394806
1988-11-10,0.3554689884185791
1988-11-11,0.3398439884185791
1988-11-14,0.3398439884185791
1988-11-15,0.3242189884185791
1988-11-16,0.3203130066394806
1988-11-17,0.3125
1988-11-18,0.296875
1988-11-21,0.26367199420928955
1988-11-22,0.2695310115814209
1988-11-23,0.2734380066394806
1988-11-25,0.27148398756980896
1988-11-28,0.2734380066394806
1988-11-29,0.2773439884185791
1988-11-30,0.28710898756980896
1988-12-01,0.3085939884185791
1988-12-02,0.3203130066394806
1988-12-05,0.3164060115814209
1988-12-06,0.3242189884185791
1988-12-07,0.3203130066394806
1988-12-08,0.3125
1988-12-09,0.3085939884185791
1988-12-12,0.3007810115814209
1988-12-13,0.296875
1988-12-14,0.3007810115814209
1988-12-15,0.3203130066394806
1988-12-16,0.3359380066394806
1988-12-19,0.3476560115814209
1988-12-20,0.34375
1988-12-21,0.34570300579071045
1988-12-22,0.34570300579071045
1988-12-23,0.34570300579071045
1988-12-27,0.34375
1988-12-28,0.34570300579071045
1988-12-29,0.3525390028953552
1988-12-30,0.3476560115814209
1989-01-03,0.3515630066394806
1989-01-04,0.3681640028953552
1989-01-05,0.3671880066394806
1989-01-06,0.3632810115814209
1989-01-09,0.3554689884185791
1989-01-10,0.3554689884185791
1989-01-11,0.36132800579071045
1989-01-12,0.3632810115814209
1989-01-13,0.3632810115814209
1989-01-16,0.359375
1989-01-17,0.34960898756980896
1989-01-18,0.3476560115814209
1989-01-19,0.3632810115814209
1989-01-20,0.3671880066394806
1989-01-23,0.3671880066394806
1989-01-24,0.3828130066394806
1989-01-25,0.3867189884185791
1989-01-26,0.3984380066394806
1989-01-27,0.40625
1989-01-30,0.4023439884185791
1989-01-31,0.40625
1989-02-01,0.3984380066394806
1989-02-02,0.3984380066394806
1989-02-03,0.3984380066394806
1989-02-06,0.3945310115814209
1989-02-07,0.4140630066394806
1989-02-08,0.39648398756980896
1989-02-09,0.3828130066394806
1989-02-10,0.37695300579071045
1989-02-13,0.3945310115814209
1989-02-14,0.4023439884185791
1989-02-15,0.3984380066394806
1989-02-16,0.3945310115814209
1989-02-17,0.390625
1989-02-21,0.3828130066394806
1989-02-22,0.375
1989-02-23,0.37695300579071045
1989-02-24,0.3671880066394806
1989-02-27,0.3671880066394806
1989-02-28,0.3671880066394806
1989-03-01,0.3710939884185791
1989-03-02,0.37304699420928955
1989-03-03,0.375
1989-03-06,0.3945310115814209
1989-03-07,0.3867189884185791
1989-03-08,0.37304699420928955
1989-03-09,0.3789060115814209
1989-03-10,0.3828130066394806
1989-03-13,0.3945310115814209
1989-03-14,0.38867199420928955
1989-03-15,0.3837890028953552
1989-03-16,0.38867199420928955
1989-03-17,0.3867189884185791
1989-03-20,0.3789060115814209
1989-03-21,0.3867189884185791
1989-03-22,0.375
1989-03-23,0.3554689884185791
1989-03-27,0.3554689884185791
1989-03-28,0.3632810115814209
1989-03-29,0.36523398756980896
1989-03-30,0.3710939884185791
1989-03-31,0.3710939884185791
1989-04-03,0.3632810115814209
1989-04-04,0.359375
1989-04-05,0.359375
1989-04-06,0.359375
1989-04-07,0.3632810115814209
1989-04-10,0.359375
1989-04-11,0.375
1989-04-12,0.3867189884185791
1989-04-13,0.3945310115814209
1989-04-14,0.40625
1989-04-17,0.4023439884185791
1989-04-18,0.40625
1989-04-19,0.4101560115814209
1989-04-20,0.3984380066394806
1989-04-21,0.4101560115814209
1989-04-24,0.421875
1989-04-25,0.421875
1989-04-26,0.421875
1989-04-27,0.4296880066394806
1989-04-28,0.4335939884185791
1989-05-01,0.4375
1989-05-02,0.4492189884185791
1989-05-03,0.4648439884185791
1989-05-04,0.4648439884185791
1989-05-05,0.4609380066394806
1989-05-08,0.4453130066394806
1989-05-09,0.4492189884185791
1989-05-10,0.4492189884185791
1989-05-11,0.4570310115814209
1989-05-12,0.4882810115814209
1989-05-15,0.4804689884185791
1989-05-16,0.484375
1989-05-17,0.4882810115814209
1989-05-18,0.4765630066394806
1989-05-19,0.48242199420928955
1989-05-22,0.4804689884185791
1989-05-23,0.46875
1989-05-24,0.484375
1989-05-25,0.4921880066394806
1989-05-26,0.484375
1989-05-30,0.4882810115814209
1989-05-31,0.4921880066394806
1989-06-01,0.5
1989-06-02,0.5117189884185791
1989-06-05,0.47070300579071045
1989-06-06,0.46875
1989-06-07,0.47070300579071045
1989-06-08,0.4609380066394806
1989-06-09,0.4492189884185791
1989-06-12,0.4570310115814209
1989-06-13,0.4453130066394806
1989-06-14,0.4453130066394806
1989-06-15,0.4375
1989-06-16,0.4335939884185791
1989-06-19,0.4570310115814209
1989-06-20,0.4414060115814209
1989-06-21,0.4257810115814209
1989-06-22,0.4335939884185791
1989-06-23,0.4375
1989-06-26,0.4414060115814209
1989-06-27,0.4414060115814209
1989-06-28,0.4257810115814209
1989-06-29,0.40625
1989-06-30,0.4023439884185791
1989-07-03,0.4140630066394806
1989-07-05,0.4140630066394806
1989-07-06,0.4257810115814209
1989-07-07,0.4296880066394806
1989-07-10,0.4414060115814209
1989-07-11,0.4414060115814209
1989-07-12,0.4414060115814209
1989-07-13,0.4335939884185791
1989-07-14,0.4296880066394806
1989-07-17,0.4414060115814209
1989-07-18,0.4179689884185791
1989-07-19,0.3984380066394806
1989-07-20,0.375
1989-07-21,0.3789060115814209
1989-07-24,0.3710939884185791
1989-07-25,0.3710939884185791
1989-07-26,0.3710939884185791
1989-07-27,0.3867189884185791
1989-07-28,0.3837890028953552
1989-07-31,0.3867189884185791
1989-08-01,0.3710939884185791
1989-08-02,0.375
1989-08-03,0.390625
1989-08-04,0.4023439884185791
1989-08-07,0.3945310115814209
1989-08-08,0.4150390028953552
1989-08-09,0.390625
1989-08-10,0.3945310115814209
1989-08-11,0.38867199420928955
1989-08-14,0.375
1989-08-15,0.3789060115814209
1989-08-16,0.3789060115814209
1989-08-17,0.3828130066394806
1989-08-18,0.3828130066394806
1989-08-21,0.3828130066394806
1989-08-22,0.3789060115814209
1989-08-23,0.37695300579071045
1989-08-24,0.3789060115814209
1989-08-25,0.3710939884185791
1989-08-28,0.375
1989-08-29,0.375
1989-08-30,0.375
1989-08-31,0.3828130066394806
1989-09-01,0.39648398756980896
1989-09-05,0.4023439884185791
1989-09-06,0.4101560115814209
1989-09-07,0.4101560115814209
1989-09-08,0.4150390028953552
1989-09-11,0.4414060115814209
1989-09-12,0.4492189884185791
1989-09-13,0.4375
1989-09-14,0.42382800579071045
1989-09-15,0.4179689884185791
1989-09-18,0.40625
1989-09-19,0.4140630066394806
1989-09-20,0.4150390028953552
1989-09-21,0.4140630066394806
1989-09-22,0.40820300579071045
1989-09-25,0.40625
1989-09-26,0.40429699420928955
1989-09-27,0.3984380066394806
1989-09-28,0.40625
1989-09-29,0.4179689884185791
1989-10-02,0.421875
1989-10-03,0.42382800579071045
1989-10-04,0.421875
1989-10-05,0.4257810115814209
1989-10-06,0.4335939884185791
1989-10-09,0.4335939884185791
1989-10-10,0.4570310115814209
1989-10-11,0.4492189884185791
1989-10-12,0.4296880066394806
1989-10-13,0.390625
1989-10-16,0.3867189884185791
1989-10-17,0.39257800579071045
1989-10-18,0.3945310115814209
1989-10-19,0.4101560115814209
1989-10-20,0.390625
1989-10-23,0.3828130066394806
1989-10-24,0.3789060115814209
1989-10-25,0.3828130066394806
1989-10-26,0.3789060115814209
1989-10-27,0.3867189884185791
1989-10-30,0.3867189884185791
1989-10-31,0.3984380066394806
1989-11-01,0.40429699420928955
1989-11-02,0.390625
1989-11-03,0.3789060115814209
1989-11-06,0.3710939884185791
1989-11-07,0.3828130066394806
1989-11-08,0.3945310115814209
1989-11-09,0.3867189884185791
1989-11-10,0.3867189884185791
1989-11-13,0.3828130066394806
1989-11-14,0.3828130066394806
1989-11-15,0.3828130066394806
1989-11-16,0.3828130066394806
1989-11-17,0.390625
1989-11-20,0.390625
1989-11-21,0.3945310115814209
1989-11-22,0.390625
1989-11-24,0.3945310115814209
1989-11-27,0.3945310115814209
1989-11-28,0.390625
1989-11-29,0.40625
1989-11-30,0.40625
1989-12-01,0.4257810115814209
1989-12-04,0.4296880066394806
1989-12-05,0.421875
1989-12-06,0.4179689884185791
1989-12-07,0.40820300579071045
1989-12-08,0.4101560115814209
1989-12-11,0.39648398756980896
1989-12-12,0.3945310115814209
1989-12-13,0.3984380066394806
1989-12-14,0.3984380066394806
1989-12-15,0.3945310115814209
1989-12-18,0.3945310115814209
1989-12-19,0.4140630066394806
1989-12-20,0.41210898756980896
1989-12-21,0.4296880066394806
1989-12-22,0.43164101243019104
1989-12-26,0.4335939884185791
1989-12-27,0.4140630066394806
1989-12-28,0.4257810115814209
1989-12-29,0.4453130066394806
1990-01-02,0.4570310115814209
1990-01-03,0.4453130066394806
1990-01-04,0.43945300579071045
1990-01-05,0.4335939884185791
1990-01-08,0.4257810115814209
1990-01-09,0.4179689884185791
1990-01-10,0.421875
1990-01-11,0.4140630066394806
1990-01-12,0.4101560115814209
1990-01-15,0.4140630066394806
1990-01-16,0.4257810115814209
1990-01-17,0.43554699420928955
1990-01-18,0.4296880066394806
1990-01-19,0.4296880066394806
1990-01-22,0.4140630066394806
1990-01-23,0.4257810115814209
1990-01-24,0.42382800579071045
1990-01-25,0.41601601243019104
1990-01-26,0.4257810115814209
1990-01-29,0.41992199420928955
1990-01-30,0.421875
1990-01-31,0.4257810115814209
1990-02-01,0.4179689884185791
1990-02-02,0.42382800579071045
1990-02-05,0.4414060115814209
1990-02-06,0.4375
1990-02-07,0.4414060115814209
1990-02-08,0.4335939884185791
1990-02-09,0.4296880066394806
1990-02-12,0.4023439884185791
1990-02-13,0.3828130066394806
1990-02-14,0.3867189884185791
1990-02-15,0.3867189884185791
1990-02-16,0.3789060115814209
1990-02-20,0.3789060115814209
1990-02-21,0.3789060115814209
1990-02-22,0.3828130066394806
1990-02-23,0.375
1990-02-26,0.38867199420928955
1990-02-27,0.39257800579071045
1990-02-28,0.40625
1990-03-01,0.4179689884185791
1990-03-02,0.42773398756980896
1990-03-05,0.44335898756980896
1990-03-06,0.453125
1990-03-07,0.4375
1990-03-08,0.4414060115814209
1990-03-09,0.44726601243019104
1990-03-12,0.4414060115814209
1990-03-13,0.4453130066394806
1990-03-14,0.4453130066394806
1990-03-15,0.453125
1990-03-16,0.453125
1990-03-19,0.4414060115814209
1990-03-20,0.4453130066394806
1990-03-21,0.4492189884185791
1990-03-22,0.4296880066394806
1990-03-23,0.4335939884185791
1990-03-26,0.4414060115814209
1990-03-27,0.4414060115814209
1990-03-28,0.4335939884185791
1990-03-29,0.4375
1990-03-30,0.4453130066394806
1990-04-02,0.44726601243019104
1990-04-03,0.4453130066394806
1990-04-04,0.4335939884185791
1990-04-05,0.4257810115814209
1990-04-06,0.421875
1990-04-09,0.4140630066394806
1990-04-10,0.4023439884185791
1990-04-11,0.421875
1990-04-12,0.4257810115814209
1990-04-16,0.43164101243019104
1990-04-17,0.43164101243019104
1990-04-18,0.43554699420928955
1990-04-19,0.43945300579071045
1990-04-20,0.4335939884185791
1990-04-23,0.421875
1990-04-24,0.4257810115814209
1990-04-25,0.4257810115814209
1990-04-26,0.4257810115814209
1990-04-27,0.4101560115814209
1990-04-30,0.42382800579071045
1990-05-01,0.4257810115814209
1990-05-02,0.4179689884185791
1990-05-03,0.421875
1990-05-04,0.4375
1990-05-07,0.46289101243019104
1990-05-08,0.45898398756980896
1990-05-09,0.4804689884185791
1990-05-10,0.4765630066394806
1990-05-11,0.47460898756980896
1990-05-14,0.49414101243019104
1990-05-15,0.5078129768371582
1990-05-16,0.5429689884185791
1990-05-17,0.5273439884185791
1990-05-18,0.5234379768371582
1990-05-21,0.5625
1990-05-22,0.5859379768371582
1990-05-23,0.5976560115814209
